registration;subjectCode;term;classId;credits;grade;status
116210716;1411174;2016.2;1;4;5;Aprovado
116210716;1411176;2017.2;1;4;"5,6";Aprovado
116210716;1411179;2017.2;1;4;"5,5";Aprovado
116210716;1411180;2016.2;3;4;7;Aprovado
116210716;1411181;2017.1;2;4;"7,8";Aprovado
116210716;1411182;2019.1;3;4;"8,9";Aprovado
116210716;1411185;2020.0;0;4;"8,9";Aprovado
116210716;1411187;2020.0;0;4;8;Aprovado
116210716;1411189;2020.1;1;4;"7,6";Aprovado
116210716;1411190;2021.1;1;4;"8,8";Aprovado
116210716;1411192;2019.2;1;4;5;Aprovado
116210716;1411193;2018.2;1;4;"8,4";Aprovado
116210716;1411194;2020.2;1;4;"8,9";Aprovado
116210716;1411270;2017.2;1;4;"8,2";Aprovado
116210716;1411290;2019.1;1;4;9;Aprovado
116210716;1411300;2017.1;2;2;9;Aprovado
116210716;1411304;2018.1;0;4;8;Dispensa
116210716;1411305;2018.1;0;4;"5,6";Dispensa
116210716;1411306;2018.1;0;4;"5,5";Dispensa
116210716;1411307;2018.1;1;4;"5,7";Aprovado
116210716;1411308;2018.1;2;4;7;Aprovado
116210716;1411309;2018.1;2;4;"7,5";Aprovado
116210716;1411310;2019.1;2;4;"5,6";Aprovado
116210716;1411311;2018.1;3;4;5;Aprovado
116210716;1411312;2018.1;0;4;"6,9";Dispensa
116210716;1411313;2018.2;1;4;"7,4";Aprovado
116210716;1411314;2018.2;1;4;6;Aprovado
116210716;1411315;2020.1;1;4;"6,4";Aprovado
116210716;1411316;2021.2;2;4;"7,3";Aprovado
116210716;1411317;2021.1;1;4;8;Aprovado
116210716;1411318;2021.2;1;4;"8,4";Aprovado
116210716;1411319;2021.2;0;22;-;Dispensa
116210716;1411325;2020.1;1;4;"9,5";Aprovado
116210716;1411328;2020.2;1;4;"8,2";Aprovado
116210716;1411333;2019.1;1;2;10;Aprovado
116210716;1411334;2019.2;1;2;10;Aprovado
116210716;1411343;2020.1;1;4;"9,3";Aprovado
116210716;1411345;2019.2;1;4;8;Aprovado
116210716;1411348;2020.1;1;4;"9,2";Aprovado
116210716;1411350;2020.0;0;4;"7,5";Aprovado
116210716;1411361;2021.1;1;4;9;Aprovado
116210741;1109035;2016.2;5;4;7;Aprovado
116210741;1109049;2020.1;9;4;5;Aprovado
116210741;1109103;2016.2;4;4;"2,8";Reprovado
116210741;1109103;2017.2;3;4;-;Reprovado por Falta
116210741;1109113;2016.2;1;4;"2,7";Reprovado
116210741;1109113;2017.1;1;4;4;Reprovado
116210741;1109126;2019.2;3;4;5;Aprovado
116210741;1109131;2022.1;4;4;5;Aprovado
116210741;1114129;2021.2;7;4;"5,5";Aprovado
116210741;1302123;2022.2;1;4;-;Em Curso
116210741;1303021;2018.2;1;4;"8,4";Aprovado
116210741;1305219;2017.2;1;4;-;Reprovado por Falta
116210741;1305220;2017.2;1;2;"6,5";Aprovado
116210741;1411167;2016.2;0;4;"7,1";Dispensa
116210741;1411168;2016.2;1;4;"5,7";Aprovado
116210741;1411170;2016.2;1;2;"7,9";Aprovado
116210741;1411171;2019.2;1;4;5;Aprovado
116210741;1411172;2017.1;2;4;"2,5";Reprovado
116210741;1411174;2016.2;0;4;"5,7";Dispensa
116210741;1411176;2017.1;1;4;"7,2";Aprovado
116210741;1411178;2017.2;1;4;2;Reprovado
116210741;1411179;2017.1;1;4;-;Reprovado por Falta
116210741;1411180;2016.2;0;4;"7,1";Dispensa
116210741;1411181;2016.2;1;4;"5,1";Aprovado
116210741;1411182;2020.0;0;4;7;Aprovado
116210741;1411185;2022.2;1;4;"7,7";Aprovado
116210741;1411187;2021.2;1;4;5;Aprovado
116210741;1411189;2022.1;1;4;5;Aprovado
116210741;1411190;2018.1;1;4;"5,3";Aprovado
116210741;1411192;2021.1;2;4;5;Aprovado
116210741;1411193;2020.0;0;4;7;Aprovado
116210741;1411217;2021.2;1;4;"8,4";Aprovado
116210741;1411243;2016.2;1;2;"0,1";Reprovado
116210741;1411305;2018.1;1;4;-;Reprovado por Falta
116210741;1411305;2019.1;2;4;"3,6";Reprovado
116210741;1411305;2019.2;2;4;"5,3";Aprovado
116210741;1411306;2018.1;2;4;-;Reprovado por Falta
116210741;1411306;2019.1;1;4;"2,5";Reprovado
116210741;1411306;2019.2;1;4;"5,1";Aprovado
116210741;1411307;2020.1;2;4;-;Trancado
116210741;1411307;2021.1;1;4;"6,7";Aprovado
116210741;1411308;2020.1;2;4;-;Trancado
116210741;1411308;2022.1;1;4;7;Aprovado
116210741;1411309;2018.2;1;4;"3,6";Reprovado
116210741;1411309;2019.1;1;4;5;Aprovado
116210741;1411310;2020.0;0;4;6;Aprovado
116210741;1411311;2018.1;3;4;"2,9";Reprovado
116210741;1411311;2018.2;1;4;"8,8";Aprovado
116210741;1411312;2019.1;2;4;"0,5";Reprovado
116210741;1411312;2020.0;0;4;"5,1";Aprovado
116210741;1411313;2020.1;1;4;5;Aprovado
116210741;1411314;2021.1;1;4;"7,6";Aprovado
116210741;1411315;2021.2;3;4;"5,2";Aprovado
116210741;1411316;2022.1;1;4;7;Aprovado
116210741;1411317;2022.2;1;4;-;Em Curso
116210741;1411320;2020.2;1;4;0;Reprovado
116210741;1411330;2022.1;1;4;"8,7";Aprovado
116210741;1411331;2018.2;1;4;"3,1";Reprovado
116210741;1411339;2022.2;1;4;-;Em Curso
116210741;1411340;2021.2;1;4;"7,6";Aprovado
116210741;1411343;2022.2;1;4;7;Aprovado
116210741;1411345;2018.1;0;4;"6,5";Dispensa
116210741;1411350;2022.2;1;4;"9,2";Aprovado
116210741;1411353;2018.1;2;2;"6,9";Aprovado
116210748;1109035;2016.2;7;4;"0,3";Reprovado
116210748;1109035;2017.1;10;4;"1,4";Reprovado
116210748;1109103;2016.2;4;4;"0,5";Reprovado
116210748;1109103;2017.1;4;4;"1,8";Reprovado
116210748;1109103;2017.2;3;4;"2,8";Reprovado
116210748;1109126;2019.2;3;4;"3,2";Reprovado
116210748;1301014;2017.2;3;4;"5,8";Aprovado
116210748;1301123;2019.2;1;4;"7,8";Aprovado
116210748;1303021;2018.2;1;4;"8,7";Aprovado
116210748;1305220;2017.2;1;2;"7,3";Aprovado
116210748;1307151;2016.2;1;4;"7,5";Aprovado
116210748;1307169;2018.1;0;4;"7,5";Dispensa
116210748;1411167;2016.2;3;4;"3,6";Reprovado
116210748;1411167;2017.1;3;4;"3,2";Reprovado
116210748;1411167;2017.2;3;4;5;Aprovado
116210748;1411168;2018.1;1;4;"2,1";Reprovado
116210748;1411168;2018.2;2;4;5;Aprovado
116210748;1411174;2016.2;1;4;"3,8";Reprovado
116210748;1411174;2017.1;1;4;"7,9";Aprovado
116210748;1411176;2017.2;1;4;"3,7";Reprovado
116210748;1411180;2016.2;3;4;"3,6";Reprovado
116210748;1411180;2017.1;4;4;"3,2";Reprovado
116210748;1411180;2017.2;4;4;5;Aprovado
116210748;1411181;2018.1;2;4;"3,5";Reprovado
116210748;1411181;2018.2;3;4;5;Aprovado
116210748;1411182;2019.1;3;4;"7,3";Aprovado
116210748;1411190;2019.1;1;4;"1,2";Reprovado
116210748;1411290;2018.2;1;4;"9,5";Aprovado
116210748;1411309;2019.1;1;4;"5,1";Aprovado
116210748;1411310;2019.1;2;4;"5,5";Aprovado
116210748;1411311;2018.1;3;4;"3,6";Reprovado
116210748;1411311;2019.1;1;4;"7,2";Aprovado
116210748;1411312;2019.2;1;4;"1,3";Reprovado
116210748;1411328;2019.2;1;4;7;Aprovado
116210748;1411345;2018.1;0;4;"7,3";Dispensa
116210757;1108089;2016.2;0;4;"8,5";Dispensa
116210757;1108090;2017.2;1;4;-;Trancado
116210757;1108100;2018.1;0;4;"8,5";Dispensa
116210757;1109035;2016.2;0;4;"5,8";Dispensa
116210757;1109049;2016.2;0;4;"5,8";Dispensa
116210757;1109053;2016.2;0;4;"6,5";Dispensa
116210757;1109103;2016.2;0;4;7;Dispensa
116210757;1109105;2016.2;0;5;"8,6";Dispensa
116210757;1109106;2016.2;0;4;"7,8";Dispensa
116210757;1109113;2016.2;2;4;"7,2";Aprovado
116210757;1114107;2016.2;0;4;5;Dispensa
116210757;1114114;2017.1;1;4;7;Aprovado
116210757;1114129;2018.1;0;4;5;Dispensa
116210757;1114222;2018.1;0;4;7;Dispensa
116210757;1301014;2016.2;0;4;"8,5";Dispensa
116210757;1303021;2016.2;0;4;"6,4";Dispensa
116210757;1305218;2017.2;2;4;"8,7";Aprovado
116210757;1305220;2017.2;1;2;"8,2";Aprovado
116210757;1411167;2016.2;0;4;"7,3";Dispensa
116210757;1411168;2016.2;1;4;7;Aprovado
116210757;1411170;2016.2;1;2;"8,6";Aprovado
116210757;1411171;2017.2;2;4;"7,4";Aprovado
116210757;1411172;2017.1;1;4;"6,2";Aprovado
116210757;1411174;2016.2;0;4;"7,7";Dispensa
116210757;1411176;2017.1;1;4;"8,7";Aprovado
116210757;1411177;2017.2;1;4;8;Aprovado
116210757;1411179;2017.1;1;4;"6,2";Aprovado
116210757;1411180;2016.2;0;4;"7,3";Dispensa
116210757;1411181;2016.2;1;4;7;Aprovado
116210757;1411300;2017.2;2;2;10;Aprovado
116210757;1411304;2018.1;0;4;"9,3";Dispensa
116210757;1411305;2018.1;0;4;"6,2";Dispensa
116210757;1411306;2018.1;0;4;"6,2";Dispensa
116210757;1411311;2018.1;0;4;7;Dispensa
116210757;1411312;2018.1;0;4;"7,2";Dispensa
116210757;1411314;2018.1;0;4;8;Dispensa
116210757;1411345;2018.1;0;4;"8,2";Dispensa
116210766;1109035;2016.2;7;4;"2,7";Reprovado
116210766;1109035;2017.1;10;4;5;Aprovado
116210766;1109049;2017.2;5;4;-;Reprovado por Falta
116210766;1109049;2019.2;1;4;-;Reprovado por Falta
116210766;1109049;2021.2;5;4;8;Aprovado
116210766;1109103;2016.2;4;4;"3,2";Reprovado
116210766;1109103;2017.1;3;4;5;Aprovado
116210766;1109113;2017.1;1;4;"2,4";Reprovado
116210766;1109113;2017.2;1;4;5;Aprovado
116210766;1109126;2018.1;0;4;5;Dispensa
116210766;1109131;2020.0;0;4;"7,8";Aprovado
116210766;1114129;2018.2;2;4;"3,6";Reprovado
116210766;1114129;2019.1;2;4;"5,1";Aprovado
116210766;1114222;2019.2;1;4;-;Reprovado por Falta
116210766;1114222;2021.2;1;4;"9,1";Aprovado
116210766;1303021;2021.1;2;4;"6,4";Aprovado
116210766;1305218;2022.1;2;4;"5,5";Aprovado
116210766;1305219;2021.1;2;4;9;Aprovado
116210766;1307151;2016.2;1;4;"5,5";Aprovado
116210766;1307169;2018.1;0;4;"5,5";Dispensa
116210766;1411167;2016.2;1;4;"5,1";Aprovado
116210766;1411168;2017.1;2;4;"5,4";Aprovado
116210766;1411170;2017.1;1;2;"7,3";Aprovado
116210766;1411171;2019.1;1;4;-;Reprovado por Falta
116210766;1411171;2019.2;1;4;"5,5";Aprovado
116210766;1411172;2017.2;1;4;"5,4";Aprovado
116210766;1411174;2016.2;2;4;"5,7";Aprovado
116210766;1411176;2017.2;1;4;-;Trancado
116210766;1411179;2017.2;2;4;"4,5";Reprovado
116210766;1411180;2016.2;3;4;"5,1";Aprovado
116210766;1411181;2017.1;1;4;"6,5";Aprovado
116210766;1411182;2018.1;2;4;8;Aprovado
116210766;1411185;2022.1;1;4;"9,5";Aprovado
116210766;1411187;2022.2;1;4;-;Em Curso
116210766;1411189;2020.2;1;4;"7,9";Aprovado
116210766;1411190;2018.2;1;4;"4,3";Reprovado
116210766;1411190;2019.1;1;4;"4,5";Reprovado
116210766;1411190;2019.2;1;4;"5,6";Aprovado
116210766;1411192;2019.1;1;4;-;Reprovado por Falta
116210766;1411192;2019.2;1;4;"6,9";Aprovado
116210766;1411193;2018.1;2;4;-;Reprovado por Falta
116210766;1411193;2018.2;1;4;"3,4";Reprovado
116210766;1411193;2019.1;1;4;"8,2";Aprovado
116210766;1411270;2017.2;1;4;"6,4";Aprovado
116210766;1411300;2017.1;1;2;"8,5";Aprovado
116210766;1411304;2018.1;0;4;"7,9";Dispensa
116210766;1411305;2018.1;0;4;"5,4";Dispensa
116210766;1411306;2018.1;1;4;"7,9";Aprovado
116210766;1411307;2018.1;2;4;"5,6";Aprovado
116210766;1411308;2018.1;1;4;6;Aprovado
116210766;1411309;2018.2;1;4;"5,1";Aprovado
116210766;1411310;2018.1;1;4;"5,6";Aprovado
116210766;1411311;2018.1;0;4;5;Dispensa
116210766;1411312;2018.1;0;4;5;Dispensa
116210766;1411313;2018.2;1;4;"5,5";Aprovado
116210766;1411314;2018.2;1;4;5;Aprovado
116210766;1411315;2020.1;1;4;"2,6";Reprovado
116210766;1411315;2022.1;1;4;5;Aprovado
116210766;1411316;2020.1;1;4;-;Trancado
116210766;1411316;2022.1;1;4;"5,9";Aprovado
116210766;1411317;2022.2;1;4;-;Em Curso
116210766;1411325;2020.1;1;4;"7,3";Aprovado
116210766;1411328;2022.1;1;4;6;Aprovado
116210766;1411333;2020.0;0;2;10;Aprovado
116210766;1411334;2022.1;1;2;9;Aprovado
116210766;1411340;2020.1;1;4;-;Trancado
116210766;1411340;2021.2;1;4;"7,3";Aprovado
116210766;1411343;2020.1;1;4;"7,2";Aprovado
116210766;1411345;2019.2;1;4;-;Reprovado por Falta
116210766;1411348;2022.2;1;4;9;Aprovado
116210766;1411349;2019.1;1;4;"7,5";Aprovado
116210766;1411350;2020.1;1;4;-;Trancado
116210766;1411350;2021.1;1;4;"9,7";Aprovado
116210766;1411357;2022.2;1;4;"8,5";Aprovado
116210802;1109035;2017.1;7;4;"7,1";Aprovado
116210802;1109049;2020.1;9;4;"7,7";Aprovado
116210802;1109103;2017.1;4;4;"7,9";Aprovado
116210802;1109113;2017.2;1;4;"5,1";Aprovado
116210802;1109126;2018.1;0;4;"7,9";Dispensa
116210802;1109131;2020.2;1;4;7;Aprovado
116210802;1114129;2018.2;2;4;"5,4";Aprovado
116210802;1114222;2019.1;1;4;7;Aprovado
116210802;1305218;2021.1;3;4;"7,3";Aprovado
116210802;1305219;2021.1;3;4;"8,3";Aprovado
116210802;1307151;2016.2;2;4;"7,4";Aprovado
116210802;1307169;2018.1;0;4;"7,4";Dispensa
116210802;1411167;2016.2;2;4;5;Aprovado
116210802;1411168;2017.1;2;4;"7,4";Aprovado
116210802;1411170;2017.1;1;2;"7,3";Aprovado
116210802;1411171;2018.2;1;4;"7,5";Aprovado
116210802;1411172;2017.2;1;4;"5,7";Aprovado
116210802;1411174;2016.2;2;4;"5,4";Aprovado
116210802;1411176;2017.2;2;4;"8,5";Aprovado
116210802;1411179;2017.2;1;4;5;Aprovado
116210802;1411180;2016.2;2;4;5;Aprovado
116210802;1411181;2017.1;2;4;"7,9";Aprovado
116210802;1411182;2018.1;3;4;"7,1";Aprovado
116210802;1411185;2020.0;0;4;8;Aprovado
116210802;1411187;2020.2;1;4;"7,4";Aprovado
116210802;1411189;2020.0;0;4;"9,4";Aprovado
116210802;1411190;2020.1;2;4;"9,4";Aprovado
116210802;1411192;2018.2;1;4;"7,8";Aprovado
116210802;1411193;2018.1;2;4;7;Aprovado
116210802;1411285;2017.2;1;2;10;Aprovado
116210802;1411300;2017.1;1;2;8;Aprovado
116210802;1411304;2018.1;0;4;"7,7";Dispensa
116210802;1411305;2018.1;0;4;"5,7";Dispensa
116210802;1411306;2018.1;0;4;5;Dispensa
116210802;1411307;2018.1;1;4;"7,7";Aprovado
116210802;1411308;2018.1;2;4;"7,7";Aprovado
116210802;1411309;2018.1;2;4;"8,6";Aprovado
116210802;1411310;2018.1;1;4;"7,2";Aprovado
116210802;1411311;2018.1;0;4;"7,9";Dispensa
116210802;1411312;2018.1;0;4;"5,1";Dispensa
116210802;1411313;2018.2;1;4;"8,8";Aprovado
116210802;1411314;2018.2;1;4;"9,2";Aprovado
116210802;1411315;2019.1;1;4;5;Aprovado
116210802;1411316;2019.1;1;4;5;Aprovado
116210802;1411317;2020.2;1;4;9;Aprovado
116210802;1411318;2021.2;1;4;"9,1";Aprovado
116210802;1411319;2022.1;0;22;-;Dispensa
116210802;1411323;2019.1;1;4;7;Aprovado
116210802;1411325;2020.0;0;4;"6,9";Aprovado
116210802;1411328;2020.2;1;4;6;Aprovado
116210802;1411329;2019.2;1;4;"8,2";Aprovado
116210802;1411333;2018.2;1;2;9;Aprovado
116210802;1411336;2020.1;1;4;"7,1";Aprovado
116210802;1411339;2019.1;1;4;"5,4";Aprovado
116210802;1411345;2020.1;1;4;"7,7";Aprovado
116210802;1411348;2020.1;1;4;"9,2";Aprovado
116210802;1411350;2020.2;1;4;"7,2";Aprovado
116210802;1411357;2020.1;1;4;"7,5";Aprovado
116210802;1411360;2022.1;1;4;-;Trancado
116210818;1109035;2016.2;7;4;7;Aprovado
116210818;1109049;2017.2;6;4;5;Aprovado
116210818;1109053;2017.2;3;4;"6,5";Aprovado
116210818;1109103;2017.1;3;4;5;Aprovado
116210818;1109113;2017.1;1;4;"6,2";Aprovado
116210818;1109126;2018.1;0;4;5;Dispensa
116210818;1109131;2018.2;0;4;"6,5";Dispensa
116210818;1114129;2018.1;3;4;"6,6";Aprovado
116210818;1114222;2018.2;1;4;"5,9";Aprovado
116210818;1303021;2020.2;1;4;"6,4";Aprovado
116210818;1305218;2019.2;2;4;"9,1";Aprovado
116210818;1305219;2020.1;1;4;"8,5";Aprovado
116210818;1307151;2016.2;1;4;"7,6";Aprovado
116210818;1307169;2018.1;0;4;"7,6";Dispensa
116210818;1411167;2016.2;2;4;7;Aprovado
116210818;1411168;2017.1;1;4;5;Aprovado
116210818;1411170;2017.1;1;2;"7,7";Aprovado
116210818;1411171;2019.1;1;4;"6,3";Aprovado
116210818;1411174;2016.2;1;4;"8,2";Aprovado
116210818;1411176;2017.2;1;4;-;Trancado
116210818;1411180;2016.2;2;4;7;Aprovado
116210818;1411181;2017.2;1;4;"7,4";Aprovado
116210818;1411182;2019.1;3;4;"8,5";Aprovado
116210818;1411185;2020.2;1;4;"8,1";Aprovado
116210818;1411187;2020.0;0;4;"8,9";Aprovado
116210818;1411189;2020.0;0;4;"9,6";Aprovado
116210818;1411190;2018.2;1;4;7;Aprovado
116210818;1411192;2019.2;2;4;"6,7";Aprovado
116210818;1411193;2018.2;1;4;"7,3";Aprovado
116210818;1411300;2017.1;1;2;"9,4";Aprovado
116210818;1411304;2018.1;0;4;"8,6";Dispensa
116210818;1411305;2018.1;1;4;"6,1";Aprovado
116210818;1411306;2018.2;2;4;5;Aprovado
116210818;1411307;2018.1;2;4;"6,4";Aprovado
116210818;1411308;2018.2;1;4;5;Aprovado
116210818;1411309;2018.1;2;4;"7,3";Aprovado
116210818;1411310;2019.1;2;4;"8,2";Aprovado
116210818;1411311;2018.1;0;4;5;Dispensa
116210818;1411312;2018.1;0;4;"6,2";Dispensa
116210818;1411313;2019.1;1;4;"7,7";Aprovado
116210818;1411314;2019.1;1;4;"7,6";Aprovado
116210818;1411315;2020.1;2;4;"6,4";Aprovado
116210818;1411316;2019.2;2;4;"8,6";Aprovado
116210818;1411317;2021.2;1;4;"8,3";Aprovado
116210818;1411318;2022.1;2;4;"7,9";Aprovado
116210818;1411319;2022.1;0;22;-;Dispensa
116210818;1411320;2020.1;1;4;-;Trancado
116210818;1411320;2020.2;1;4;"7,6";Aprovado
116210818;1411325;2020.1;1;4;"9,4";Aprovado
116210818;1411328;2019.2;1;4;"7,8";Aprovado
116210818;1411333;2020.1;1;2;9;Aprovado
116210818;1411334;2021.1;1;2;9;Aprovado
116210818;1411340;2020.2;1;4;"9,1";Aprovado
116210818;1411343;2020.0;0;4;"8,6";Aprovado
116210818;1411345;2021.1;1;4;"8,4";Aprovado
116210818;1411348;2021.1;1;4;"9,6";Aprovado
116210818;1411350;2020.1;1;4;"8,5";Aprovado
116210818;1411357;2020.0;0;4;"9,5";Aprovado
116210818;1411358;2021.1;1;4;"9,2";Aprovado
116210818;1411361;2021.1;1;4;"9,5";Aprovado
116210827;1108089;2016.2;1;4;"2,3";Reprovado
116210827;1108089;2017.1;1;4;"7,8";Aprovado
116210827;1108100;2018.1;0;4;"7,8";Dispensa
116210827;1109035;2016.2;0;4;"8,3";Dispensa
116210827;1109049;2016.2;5;4;"3,3";Reprovado
116210827;1109049;2018.1;3;4;"5,8";Aprovado
116210827;1109053;2017.1;1;4;"3,8";Reprovado
116210827;1109053;2017.2;2;4;"5,1";Aprovado
116210827;1109103;2016.2;0;4;"5,3";Dispensa
116210827;1109113;2016.2;0;4;"5,5";Dispensa
116210827;1109126;2018.1;0;4;"5,3";Dispensa
116210827;1109131;2018.2;0;4;"5,1";Dispensa
116210827;1114129;2018.1;3;4;"8,1";Aprovado
116210827;1114222;2019.2;1;4;"7,7";Aprovado
116210827;1303021;2020.1;2;4;"6,5";Aprovado
116210827;1305218;2019.2;2;4;"8,7";Aprovado
116210827;1305219;2020.0;0;4;"9,9";Aprovado
116210827;1307151;2016.2;0;4;"8,5";Dispensa
116210827;1307169;2018.1;0;4;"8,5";Dispensa
116210827;1411167;2016.2;0;4;"9,3";Dispensa
116210827;1411168;2016.2;0;4;"7,1";Dispensa
116210827;1411169;2017.2;2;2;6;Aprovado
116210827;1411170;2016.2;0;2;"6,5";Dispensa
116210827;1411171;2017.1;1;4;5;Aprovado
116210827;1411172;2016.2;1;4;"0,3";Reprovado
116210827;1411172;2017.1;2;4;7;Aprovado
116210827;1411173;2017.2;1;4;"6,6";Aprovado
116210827;1411174;2016.2;0;4;"7,6";Dispensa
116210827;1411176;2016.2;1;4;7;Aprovado
116210827;1411178;2017.2;1;4;7;Aprovado
116210827;1411179;2016.2;1;4;-;Reprovado por Falta
116210827;1411179;2017.1;3;4;"5,3";Aprovado
116210827;1411180;2016.2;0;4;"9,3";Dispensa
116210827;1411181;2016.2;0;4;"7,5";Dispensa
116210827;1411182;2018.2;3;4;7;Aprovado
116210827;1411185;2019.1;1;4;"8,8";Aprovado
116210827;1411187;2019.1;1;4;"7,5";Aprovado
116210827;1411189;2018.2;1;4;"7,1";Aprovado
116210827;1411190;2018.1;2;4;"7,2";Aprovado
116210827;1411192;2019.1;1;4;"8,3";Aprovado
116210827;1411193;2018.2;1;4;"3,5";Reprovado
116210827;1411193;2019.1;3;4;"7,4";Aprovado
116210827;1411222;2021.1;1;4;0;Reprovado
116210827;1411270;2017.2;1;4;-;Reprovado por Falta
116210827;1411299;2017.2;2;2;"8,7";Aprovado
116210827;1411305;2018.1;0;4;7;Dispensa
116210827;1411306;2018.1;0;4;"5,3";Dispensa
116210827;1411307;2018.1;0;4;"6,6";Dispensa
116210827;1411308;2018.1;0;4;7;Dispensa
116210827;1411309;2018.1;0;4;"7,4";Dispensa
116210827;1411310;2018.2;2;4;"9,4";Aprovado
116210827;1411311;2018.1;0;4;"5,3";Dispensa
116210827;1411312;2018.1;0;4;"5,5";Dispensa
116210827;1411313;2018.1;2;4;"7,9";Aprovado
116210827;1411314;2018.1;1;4;7;Aprovado
116210827;1411315;2019.2;1;4;5;Aprovado
116210827;1411316;2018.2;2;4;"5,6";Aprovado
116210827;1411317;2022.1;1;4;"8,8";Aprovado
116210827;1411318;2022.2;1;4;-;Trancado
116210827;1411320;2020.2;1;4;9;Aprovado
116210827;1411328;2020.2;1;4;"8,5";Aprovado
116210827;1411331;2019.2;1;4;"7,5";Aprovado
116210827;1411333;2019.1;1;2;10;Aprovado
116210827;1411340;2020.0;0;4;8;Aprovado
116210827;1411343;2020.0;0;4;8;Aprovado
116210827;1411348;2020.0;0;4;9;Aprovado
116210827;1411349;2019.1;1;4;"7,5";Aprovado
116210827;1411353;2018.1;2;2;"8,6";Aprovado
116210827;1411357;2019.2;1;4;"8,5";Aprovado
116210827;1411360;2021.1;1;4;"8,6";Aprovado
116210830;1108089;2017.1;1;4;"7,5";Aprovado
116210830;1108100;2018.1;0;4;"7,5";Dispensa
116210830;1109035;2016.2;7;4;6;Aprovado
116210830;1109049;2017.2;5;4;"5,9";Aprovado
116210830;1109053;2017.1;1;4;"5,1";Aprovado
116210830;1109103;2016.2;4;4;"5,8";Aprovado
116210830;1109113;2017.1;1;4;"7,1";Aprovado
116210830;1109126;2018.1;0;4;"5,8";Dispensa
116210830;1109131;2018.2;0;4;"5,1";Dispensa
116210830;1114107;2017.2;1;4;"7,6";Aprovado
116210830;1114129;2018.1;0;4;"7,6";Dispensa
116210830;1114222;2018.1;1;4;"7,7";Aprovado
116210830;1302123;2021.2;1;4;7;Aprovado
116210830;1305218;2019.1;1;4;"9,6";Aprovado
116210830;1305219;2020.0;0;4;"9,6";Aprovado
116210830;1307151;2016.2;1;4;"7,1";Aprovado
116210830;1307169;2018.1;0;4;"7,1";Dispensa
116210830;1411167;2016.2;2;4;"9,8";Aprovado
116210830;1411168;2017.1;1;4;"7,3";Aprovado
116210830;1411170;2017.1;1;2;"9,7";Aprovado
116210830;1411171;2017.2;2;4;7;Aprovado
116210830;1411172;2017.2;1;4;"7,4";Aprovado
116210830;1411174;2016.2;1;4;8;Aprovado
116210830;1411179;2017.2;2;4;"7,5";Aprovado
116210830;1411180;2016.2;2;4;"9,8";Aprovado
116210830;1411181;2017.1;1;4;8;Aprovado
116210830;1411182;2018.1;3;4;"7,4";Aprovado
116210830;1411185;2020.0;0;4;"8,4";Aprovado
116210830;1411187;2019.2;1;4;"5,7";Aprovado
116210830;1411188;2019.1;1;4;"5,9";Aprovado
116210830;1411189;2019.2;1;4;"5,3";Aprovado
116210830;1411190;2018.2;1;4;"6,2";Aprovado
116210830;1411192;2018.2;1;4;"7,1";Aprovado
116210830;1411193;2018.1;2;4;"8,1";Aprovado
116210830;1411194;2020.2;1;4;"3,7";Reprovado
116210830;1411221;2020.1;1;4;8;Aprovado
116210830;1411300;2017.1;1;2;"7,8";Aprovado
116210830;1411304;2018.1;0;4;"8,8";Dispensa
116210830;1411305;2018.1;0;4;"7,4";Dispensa
116210830;1411306;2018.1;0;4;"7,5";Dispensa
116210830;1411307;2018.1;2;4;"8,3";Aprovado
116210830;1411308;2018.1;1;4;"9,1";Aprovado
116210830;1411309;2018.2;1;4;"8,4";Aprovado
116210830;1411310;2018.1;1;4;"7,9";Aprovado
116210830;1411311;2018.1;0;4;"5,8";Dispensa
116210830;1411312;2018.1;0;4;"7,1";Dispensa
116210830;1411313;2018.2;1;4;"7,5";Aprovado
116210830;1411314;2018.2;1;4;"7,9";Aprovado
116210830;1411315;2019.1;1;4;"5,4";Aprovado
116210830;1411316;2019.1;1;4;"8,1";Aprovado
116210830;1411317;2020.1;1;4;-;Trancado
116210830;1411317;2020.2;1;4;"6,2";Aprovado
116210830;1411318;2022.1;2;4;0;Reprovado
116210830;1411318;2022.2;1;4;-;Em Curso
116210830;1411320;2021.1;1;4;"1,6";Reprovado
116210830;1411328;2020.1;1;4;"7,3";Aprovado
116210830;1411338;2021.1;1;4;"0,2";Reprovado
116210830;1411340;2021.2;1;4;"7,7";Aprovado
116210830;1411348;2020.1;1;4;"8,5";Aprovado
116210830;1411349;2019.1;1;4;"7,5";Aprovado
116210830;1411350;2020.2;1;4;7;Aprovado
116210830;1411351;2020.2;1;4;"5,9";Aprovado
116210830;1411352;2019.2;1;4;"7,4";Aprovado
116210830;1411356;2019.2;1;4;"3,1";Reprovado
116210830;1411357;2020.1;1;4;"7,8";Aprovado
116210830;1411358;2021.1;1;4;"0,3";Reprovado
116210841;1109035;2016.2;7;4;-;Cancelado
116210841;1109103;2016.2;4;4;-;Cancelado
116210841;1307151;2016.2;2;4;-;Cancelado
116210841;1411167;2016.2;1;4;-;Cancelado
116210841;1411174;2016.2;2;4;-;Cancelado
116210841;1411180;2016.2;1;4;-;Cancelado
116210851;1108089;2016.2;0;4;9;Dispensa
116210851;1108090;2016.2;0;4;"5,1";Dispensa
116210851;1109035;2016.2;0;4;7;Dispensa
